filename,type,original_size(byte),algorithm,time_cost(s),compressed_size(byte),ratio
094.txt,text,1226,lzo,8.535385131835938e-05,765,0.6239804241435563
095.txt,text,1568,lzo,0.00010752677917480469,1041,0.6639030612244898
096.txt,text,931,lzo,6.556510925292969e-05,636,0.6831364124597207
097.txt,text,2635,lzo,0.00019431114196777344,1632,0.6193548387096774
098.txt,text,1341,lzo,0.00010752677917480469,904,0.674123788217748
099.txt,text,2479,lzo,0.00019931793212890625,1575,0.6353368293666801
100.txt,text,2059,lzo,0.00013136863708496094,1248,0.6061194754735308
101.txt,text,2144,lzo,0.0001518726348876953,1332,0.621268656716418
102.txt,text,1413,lzo,0.00010371208190917969,958,0.6779900920028309
103.txt,text,2809,lzo,0.00021076202392578125,1708,0.6080455678177288
104.txt,text,2294,lzo,0.00015878677368164062,1443,0.6290322580645161
105.txt,text,1296,lzo,9.393692016601562e-05,888,0.6851851851851852
106.txt,text,1762,lzo,0.00012183189392089844,1178,0.6685584562996595
107.txt,text,1873,lzo,0.0001385211944580078,1158,0.6182594767752269
108.txt,text,1073,lzo,0.00021791458129882812,738,0.6877912395153775
109.txt,text,849,lzo,0.00010633468627929688,616,0.7255594817432274
110.txt,text,1636,lzo,0.00016498565673828125,1136,0.6943765281173594
111.txt,text,3204,lzo,0.0002911090850830078,1955,0.6101747815230961
112.txt,text,1790,lzo,0.0001723766326904297,1132,0.6324022346368715
113.txt,text,2383,lzo,0.00016427040100097656,1278,0.53629878304658
114.txt,text,2076,lzo,0.0001418590545654297,1258,0.6059730250481695
115.txt,text,1251,lzo,9.369850158691406e-05,916,0.7322142286171063
116.txt,text,1506,lzo,0.00011110305786132812,1018,0.6759628154050464
117.txt,text,2611,lzo,0.0001933574676513672,1589,0.6085790884718498
118.txt,text,1376,lzo,9.894371032714844e-05,949,0.6896802325581395
119.txt,text,2805,lzo,0.0002117156982421875,1706,0.6081996434937611
120.txt,text,1862,lzo,0.00013399124145507812,1167,0.6267454350161117
121.txt,text,3026,lzo,0.00021767616271972656,1808,0.5974884335756775
122.txt,text,2411,lzo,0.0001652240753173828,1458,0.6047283284944006
123.txt,text,1105,lzo,8.440017700195312e-05,783,0.7085972850678733
124.txt,text,1019,lzo,7.748603820800781e-05,745,0.7311089303238469
125.txt,text,1413,lzo,0.00010275840759277344,991,0.7013446567586695
126.txt,text,2156,lzo,0.00015282630920410156,1381,0.6405380333951762
127.txt,text,2846,lzo,0.00021839141845703125,1724,0.6057624736472241
128.txt,text,1824,lzo,0.0001380443572998047,1211,0.6639254385964912
129.txt,text,1040,lzo,9.965896606445312e-05,752,0.7230769230769231
130.txt,text,2518,lzo,0.0001919269561767578,1541,0.6119936457505957
131.txt,text,2759,lzo,0.00018262863159179688,1607,0.5824574121058355
132.txt,text,1285,lzo,9.560585021972656e-05,891,0.6933852140077821
133.txt,text,1806,lzo,0.00011777877807617188,1148,0.6356589147286822
134.txt,text,2148,lzo,0.00014925003051757812,1400,0.6517690875232774
135.txt,text,2385,lzo,0.00017380714416503906,1432,0.6004192872117401
136.txt,text,3267,lzo,0.0002205371856689453,1899,0.581267217630854
137.txt,text,1279,lzo,8.988380432128906e-05,867,0.6778733385457388
138.txt,text,1769,lzo,0.00012373924255371094,1159,0.6551724137931034
139.txt,text,1950,lzo,0.000125885009765625,1262,0.6471794871794871
140.txt,text,2599,lzo,0.00018072128295898438,1603,0.6167756829549826
141.txt,text,1495,lzo,0.000102996826171875,968,0.6474916387959866
142.txt,text,2047,lzo,0.0001316070556640625,1265,0.6179775280898876
143.txt,text,1558,lzo,0.00010466575622558594,1032,0.6623876765083441
144.txt,text,912,lzo,6.794929504394531e-05,671,0.7357456140350878
145.txt,text,1586,lzo,0.00011301040649414062,1089,0.6866330390920555
146.txt,text,5154,lzo,0.00036644935607910156,2791,0.5415211486224292
147.txt,text,1269,lzo,9.274482727050781e-05,848,0.6682427107959023
148.txt,text,1477,lzo,9.989738464355469e-05,961,0.6506431956668923
149.txt,text,3495,lzo,0.0002269744873046875,2021,0.5782546494992847
150.txt,text,2248,lzo,0.0001583099365234375,1432,0.6370106761565836
151.txt,text,1667,lzo,9.036064147949219e-05,1034,0.6202759448110378
152.txt,text,1860,lzo,9.942054748535156e-05,1211,0.6510752688172043
153.txt,text,2300,lzo,0.0001232624053955078,1340,0.5826086956521739
154.txt,text,2173,lzo,0.00011944770812988281,1337,0.6152784169351128
155.txt,text,1643,lzo,8.916854858398438e-05,1032,0.628119293974437
156.txt,text,1704,lzo,9.5367431640625e-05,1133,0.664906103286385
157.txt,text,1599,lzo,9.298324584960938e-05,1075,0.6722951844903065
158.txt,text,901,lzo,5.412101745605469e-05,648,0.7192008879023307
159.txt,text,3870,lzo,0.000324249267578125,2155,0.5568475452196382
160.txt,text,2125,lzo,0.00011944770812988281,1405,0.6611764705882353
161.txt,text,2348,lzo,0.00012683868408203125,1462,0.6226575809199318
162.txt,text,1797,lzo,0.00010561943054199219,1247,0.6939343350027825
163.txt,text,2619,lzo,0.00014925003051757812,1613,0.6158839251622756
164.txt,text,2448,lzo,0.0001277923583984375,1418,0.579248366013072
165.txt,text,2175,lzo,0.00011992454528808594,1351,0.6211494252873563
166.txt,text,1542,lzo,8.440017700195312e-05,1018,0.6601815823605707
167.txt,text,1316,lzo,7.677078247070312e-05,924,0.7021276595744681
168.txt,text,1350,lzo,7.796287536621094e-05,902,0.6681481481481482
169.txt,text,1055,lzo,6.699562072753906e-05,788,0.7469194312796209
170.txt,text,1335,lzo,7.200241088867188e-05,832,0.6232209737827715
171.txt,text,1286,lzo,6.985664367675781e-05,836,0.6500777604976672
172.txt,text,2516,lzo,0.0001437664031982422,1468,0.5834658187599364
173.txt,text,2196,lzo,0.00011968612670898438,1330,0.6056466302367942
174.txt,text,1635,lzo,8.702278137207031e-05,1064,0.6507645259938838
175.txt,text,1321,lzo,7.176399230957031e-05,848,0.6419379258137774
176.txt,text,1782,lzo,9.441375732421875e-05,1090,0.611672278338945
177.txt,text,2088,lzo,0.00012254714965820312,1276,0.6111111111111112
178.txt,text,1631,lzo,9.083747863769531e-05,1085,0.6652360515021459
179.txt,text,1264,lzo,6.175041198730469e-05,840,0.6645569620253164
180.txt,text,2082,lzo,0.00010251998901367188,1305,0.6268011527377522
181.txt,text,2774,lzo,0.0001347064971923828,1676,0.6041816870944484
182.txt,text,1621,lzo,8.0108642578125e-05,1106,0.6822948797038865
183.txt,text,4603,lzo,0.00024771690368652344,2685,0.5833152291983489
184.txt,text,1991,lzo,0.00010180473327636719,1338,0.6720241084881969
185.txt,text,1891,lzo,9.679794311523438e-05,1223,0.6467477525118984
186.txt,text,1294,lzo,6.771087646484375e-05,941,0.7272024729520865
187.txt,text,1859,lzo,8.988380432128906e-05,1213,0.6525013448090371
188.txt,text,2408,lzo,0.00011706352233886719,1546,0.6420265780730897
189.txt,text,2445,lzo,0.00011754035949707031,1491,0.6098159509202454
190.txt,text,1917,lzo,9.107589721679688e-05,1209,0.6306729264475743
191.txt,text,2869,lzo,0.0001380443572998047,1774,0.6183339142558383
192.txt,text,2281,lzo,0.00010776519775390625,1420,0.6225339763261727
193.txt,text,1794,lzo,8.726119995117188e-05,1203,0.6705685618729097
194.txt,text,1110,lzo,5.555152893066406e-05,731,0.6585585585585586
195.txt,text,2527,lzo,0.00012373924255371094,1531,0.6058567471309854
196.txt,text,1808,lzo,8.797645568847656e-05,1189,0.6576327433628318
197.txt,text,1650,lzo,8.20159912109375e-05,1107,0.6709090909090909
198.txt,text,1658,lzo,8.082389831542969e-05,1086,0.6550060313630881
199.txt,text,2142,lzo,9.989738464355469e-05,1341,0.6260504201680672
200.txt,text,3796,lzo,0.0001964569091796875,2210,0.5821917808219178
201.txt,text,1764,lzo,8.702278137207031e-05,1160,0.6575963718820862
202.txt,text,2154,lzo,0.00010180473327636719,1392,0.6462395543175488
203.txt,text,1758,lzo,8.0108642578125e-05,1066,0.6063708759954494
204.txt,text,2942,lzo,0.0001418590545654297,1699,0.5774983004758668
205.txt,text,1624,lzo,7.677078247070312e-05,1001,0.6163793103448276
206.txt,text,1865,lzo,8.416175842285156e-05,1079,0.5785522788203753
207.txt,text,2004,lzo,9.846687316894531e-05,1254,0.625748502994012
208.txt,text,1762,lzo,8.487701416015625e-05,1153,0.6543700340522134
209.txt,text,2728,lzo,0.00013208389282226562,1649,0.6044721407624634
210.txt,text,2197,lzo,0.00011014938354492188,1349,0.6140191169776968
211.txt,text,1597,lzo,7.700920104980469e-05,979,0.6130244207889793
212.txt,text,1698,lzo,8.0108642578125e-05,1043,0.6142520612485277
213.txt,text,2601,lzo,0.00012612342834472656,1610,0.6189926951172626
214.txt,text,1711,lzo,8.535385131835938e-05,1089,0.6364699006428989
215.txt,text,3219,lzo,0.00015282630920410156,1919,0.596147872009941
216.txt,text,2177,lzo,0.00010561943054199219,1351,0.6205787781350482
217.txt,text,3063,lzo,0.0001475811004638672,1859,0.6069213189683317
218.txt,text,1230,lzo,6.437301635742188e-05,813,0.6609756097560976
219.txt,text,1544,lzo,7.510185241699219e-05,994,0.6437823834196891
220.txt,text,2036,lzo,9.775161743164062e-05,1234,0.6060903732809431
221.txt,text,1819,lzo,8.916854858398438e-05,1177,0.6470588235294118
222.txt,text,2838,lzo,0.00013899803161621094,1749,0.6162790697674418
223.txt,text,1557,lzo,8.177757263183594e-05,1056,0.6782273603082851
224.txt,text,3151,lzo,0.0001513957977294922,1800,0.5712472231037766
225.txt,text,1379,lzo,7.939338684082031e-05,941,0.6823785351704134
226.txt,text,1797,lzo,9.107589721679688e-05,1228,0.6833611574846967
227.txt,text,1205,lzo,6.151199340820312e-05,798,0.6622406639004149
228.txt,text,1329,lzo,6.818771362304688e-05,912,0.6862302483069977
229.txt,text,2589,lzo,0.00013327598571777344,1564,0.6040942448821939
230.txt,text,1445,lzo,7.224082946777344e-05,985,0.6816608996539792
231.txt,text,2021,lzo,9.441375732421875e-05,1223,0.6051459673428996
232.txt,text,1618,lzo,7.605552673339844e-05,1013,0.6260815822002472
233.txt,text,908,lzo,5.2928924560546875e-05,670,0.737885462555066
234.txt,text,1036,lzo,5.53131103515625e-05,721,0.6959459459459459
235.txt,text,1291,lzo,6.222724914550781e-05,786,0.6088303640588691
236.txt,text,2390,lzo,0.00011539459228515625,1459,0.6104602510460251
237.txt,text,1100,lzo,5.888938903808594e-05,711,0.6463636363636364
238.txt,text,1903,lzo,9.107589721679688e-05,1190,0.6253284287966369
239.txt,text,1385,lzo,6.937980651855469e-05,930,0.6714801444043321
240.txt,text,1711,lzo,9.059906005859375e-05,1089,0.6364699006428989
241.txt,text,4474,lzo,0.00022840499877929688,2502,0.559231113097899
242.txt,text,3585,lzo,0.00017213821411132812,2062,0.5751743375174337
243.txt,text,5141,lzo,0.0002639293670654297,2853,0.554950398755106
244.txt,text,2885,lzo,0.0001480579376220703,1867,0.6471403812824956
245.txt,text,4944,lzo,0.00025391578674316406,2837,0.573826860841424
246.txt,text,2367,lzo,0.00011444091796875,1333,0.5631601182931981
247.txt,text,1540,lzo,7.581710815429688e-05,1006,0.6532467532467533
248.txt,text,1875,lzo,8.630752563476562e-05,1120,0.5973333333333334
249.txt,text,3653,lzo,0.00018167495727539062,2140,0.5858198740761018
250.txt,text,1660,lzo,8.440017700195312e-05,1103,0.6644578313253012
251.txt,text,1864,lzo,0.0001418590545654297,1262,0.677038626609442
252.txt,text,3705,lzo,0.00027942657470703125,2119,0.5719298245614035
253.txt,text,1669,lzo,0.00012636184692382812,1100,0.6590772917914919
254.txt,text,1805,lzo,0.00013446807861328125,1245,0.6897506925207756
255.txt,text,1120,lzo,9.012222290039062e-05,727,0.6491071428571429
256.txt,text,1241,lzo,0.00014257431030273438,863,0.6954069298952458
257.txt,text,2554,lzo,0.0001938343048095703,1594,0.6241190289741582
258.txt,text,2600,lzo,0.00018334388732910156,1525,0.5865384615384616
259.txt,text,1435,lzo,0.00017547607421875,891,0.6209059233449478
260.txt,text,2984,lzo,0.0002295970916748047,1859,0.6229892761394102
261.txt,text,4613,lzo,0.0003998279571533203,2640,0.5722956861044873
262.txt,text,3430,lzo,0.00025773048400878906,2053,0.5985422740524782
263.txt,text,2031,lzo,0.00016689300537109375,1159,0.5706548498276711
264.txt,text,2453,lzo,0.00019860267639160156,1470,0.5992662046473706
265.txt,text,1841,lzo,0.0001583099365234375,1208,0.6561651276480174
266.txt,text,4437,lzo,0.00034499168395996094,2543,0.5731350011268875
267.txt,text,1174,lzo,9.417533874511719e-05,804,0.6848381601362862
268.txt,text,4616,lzo,0.0003535747528076172,2481,0.537478336221837
269.txt,text,2535,lzo,0.000186920166015625,1552,0.6122287968441814
270.txt,text,2860,lzo,0.0001423358917236328,1764,0.6167832167832168
271.txt,text,2717,lzo,0.00014209747314453125,1614,0.5940375414059624
272.txt,text,2358,lzo,0.00011467933654785156,1491,0.6323155216284987
273.txt,text,2857,lzo,0.00014328956604003906,1799,0.6296814840742037
274.txt,text,1608,lzo,8.153915405273438e-05,1075,0.6685323383084577
275.txt,text,1822,lzo,0.00013399124145507812,1212,0.6652030735455543
276.txt,text,1034,lzo,5.888938903808594e-05,713,0.6895551257253385
277.txt,text,5208,lzo,0.00033736228942871094,2990,0.5741167434715821
278.txt,text,1162,lzo,7.677078247070312e-05,850,0.7314974182444062
279.txt,text,2519,lzo,0.00014710426330566406,1534,0.6089718142119889
280.txt,text,1048,lzo,5.5789947509765625e-05,756,0.7213740458015268
281.txt,text,1183,lzo,5.936622619628906e-05,759,0.6415891800507185
282.txt,text,1953,lzo,9.799003601074219e-05,1219,0.6241679467485919
283.txt,text,994,lzo,5.53131103515625e-05,748,0.7525150905432596
284.txt,text,4492,lzo,0.00023484230041503906,2666,0.5934995547640249
285.txt,text,1514,lzo,7.867813110351562e-05,1017,0.6717305151915456
286.txt,text,2143,lzo,0.000118255615234375,1402,0.6542230517965469
287.txt,text,5357,lzo,0.0002796649932861328,3103,0.5792421131230167
288.txt,text,1419,lzo,7.605552673339844e-05,1035,0.7293868921775899
289.txt,text,1986,lzo,9.870529174804688e-05,1243,0.6258811681772407
290.txt,text,3129,lzo,0.0001533031463623047,1832,0.5854905720677532
291.txt,text,2684,lzo,0.0001323223114013672,1598,0.5953800298062594
292.txt,text,2196,lzo,0.00010514259338378906,1326,0.6038251366120219
293.txt,text,2259,lzo,0.00011348724365234375,1389,0.6148738379814077
294.txt,text,3014,lzo,0.00014519691467285156,1846,0.6124751161247511
295.txt,text,1931,lzo,9.012222290039062e-05,1192,0.6172967374417401
296.txt,text,3114,lzo,0.0001468658447265625,1762,0.5658317276814386
297.txt,text,1609,lzo,8.106231689453125e-05,1076,0.6687383467992541
298.txt,text,1597,lzo,7.963180541992188e-05,1067,0.6681277395115842
299.txt,text,2935,lzo,0.0001418590545654297,1749,0.5959114139693356
300.txt,text,1168,lzo,6.008148193359375e-05,809,0.6926369863013698
301.txt,text,1071,lzo,7.653236389160156e-05,742,0.6928104575163399
302.txt,text,1334,lzo,9.655952453613281e-05,933,0.699400299850075
303.txt,text,1979,lzo,0.00010466575622558594,1252,0.6326427488630622
304.txt,text,1649,lzo,0.00012111663818359375,1071,0.6494845360824743
305.txt,text,1492,lzo,0.00010943412780761719,983,0.6588471849865952
306.txt,text,1195,lzo,8.916854858398438e-05,831,0.695397489539749
307.txt,text,2626,lzo,0.00018668174743652344,1591,0.6058644325971059
308.txt,text,1898,lzo,0.0001347064971923828,1197,0.6306638566912539
309.txt,text,1387,lzo,0.0001068115234375,981,0.7072819033886085
310.txt,text,1394,lzo,0.00010991096496582031,965,0.6922525107604017
311.txt,text,1291,lzo,0.00011563301086425781,855,0.6622773044151821
312.txt,text,1689,lzo,0.0001239776611328125,1123,0.664890467732386
313.txt,text,1550,lzo,0.0001087188720703125,975,0.6290322580645161
314.txt,text,4464,lzo,0.0003466606140136719,2545,0.5701164874551972
315.txt,text,1633,lzo,0.00011777877807617188,1067,0.653398652786283
316.txt,text,2128,lzo,0.00015473365783691406,1335,0.6273496240601504
317.txt,text,2188,lzo,0.00015592575073242188,1321,0.6037477148080439
318.txt,text,2484,lzo,0.00018024444580078125,1520,0.6119162640901772
319.txt,text,1915,lzo,0.00013184547424316406,1164,0.6078328981723238
320.txt,text,1651,lzo,0.00012946128845214844,1122,0.6795881284070261
321.txt,text,915,lzo,7.390975952148438e-05,723,0.7901639344262295
322.txt,text,893,lzo,7.009506225585938e-05,666,0.7458006718924972
323.txt,text,2731,lzo,0.00019741058349609375,1669,0.6111314536799707
324.txt,text,2437,lzo,0.00017023086547851562,1449,0.5945835043085761
325.txt,text,1657,lzo,0.00012612342834472656,1075,0.6487628243814122
326.txt,text,2467,lzo,0.0001704692840576172,1484,0.6015403323875153
327.txt,text,1853,lzo,9.012222290039062e-05,1200,0.6475984889368591
328.txt,text,1303,lzo,7.414817810058594e-05,889,0.6822716807367614
329.txt,text,1990,lzo,0.0001418590545654297,1269,0.6376884422110553
330.txt,text,5217,lzo,0.0010042190551757812,2862,0.5485911443358252
331.txt,text,1759,lzo,0.00022149085998535156,1104,0.6276293348493462
332.txt,text,3391,lzo,0.00044989585876464844,2011,0.5930404010616337
333.txt,text,1841,lzo,0.00034117698669433594,1208,0.6561651276480174
334.txt,text,1595,lzo,0.0002987384796142578,1051,0.6589341692789968
335.txt,text,1585,lzo,0.00028634071350097656,984,0.6208201892744479
336.txt,text,2376,lzo,0.0004253387451171875,1437,0.6047979797979798
337.txt,text,2119,lzo,0.00025463104248046875,1348,0.6361491269466729
338.txt,text,1472,lzo,0.00019431114196777344,1013,0.6881793478260869
339.txt,text,1733,lzo,0.00021719932556152344,1197,0.6907097518753607
340.txt,text,1997,lzo,0.0002455711364746094,1245,0.6234351527290937
341.txt,text,1478,lzo,0.0003039836883544922,1035,0.7002706359945873
342.txt,text,2107,lzo,0.0004076957702636719,1409,0.6687233032747983
343.txt,text,861,lzo,0.00011801719665527344,650,0.7549361207897793
344.txt,text,2545,lzo,0.00031495094299316406,1584,0.6223968565815324
345.txt,text,2662,lzo,0.0004642009735107422,1659,0.6232156273478587
346.txt,text,4048,lzo,0.0007767677307128906,2235,0.5521245059288538
347.txt,text,1553,lzo,0.00031185150146484375,1065,0.6857694784288474
348.txt,text,3078,lzo,0.0005204677581787109,1788,0.580896686159844
349.txt,text,2131,lzo,0.0003662109375,1345,0.6311590802440169
350.txt,text,1167,lzo,0.00019621849060058594,802,0.6872322193658955
351.txt,text,1267,lzo,0.0002071857452392578,953,0.7521704814522494
352.txt,text,887,lzo,0.00011849403381347656,684,0.7711386696730552
353.txt,text,5410,lzo,0.0006897449493408203,3043,0.5624768946395564
354.txt,text,3328,lzo,0.0002770423889160156,1991,0.5982572115384616
355.txt,text,1103,lzo,9.632110595703125e-05,802,0.7271078875793291
356.txt,text,2600,lzo,0.00013494491577148438,1525,0.5865384615384616
357.txt,text,1710,lzo,0.00010156631469726562,1173,0.6859649122807018
358.txt,text,2692,lzo,0.00020766258239746094,1561,0.5798662704309064
359.txt,text,2009,lzo,0.00015306472778320312,1308,0.6510701841712294
360.txt,text,1393,lzo,0.00011038780212402344,938,0.6733668341708543
361.txt,text,1514,lzo,0.00010275840759277344,983,0.6492734478203435
362.txt,text,1517,lzo,0.00010800361633300781,1018,0.6710613052076466
363.txt,text,1582,lzo,0.0001399517059326172,1083,0.6845764854614412
364.txt,text,1320,lzo,7.176399230957031e-05,937,0.7098484848484848
365.txt,text,1174,lzo,6.365776062011719e-05,807,0.6873935264054515
366.txt,text,2543,lzo,0.00013184547424316406,1566,0.6158081006685018
367.txt,text,1978,lzo,0.00013637542724609375,1289,0.6516683518705764
368.txt,text,1686,lzo,8.392333984375e-05,1121,0.6648873072360617
369.txt,text,1151,lzo,6.246566772460938e-05,822,0.7141615986099045
370.txt,text,1314,lzo,6.532669067382812e-05,850,0.6468797564687976
371.txt,text,1241,lzo,6.341934204101562e-05,863,0.6954069298952458
372.txt,text,946,lzo,5.125999450683594e-05,684,0.7230443974630021
373.txt,text,1052,lzo,5.412101745605469e-05,734,0.6977186311787072
374.txt,text,1687,lzo,8.654594421386719e-05,1138,0.6745702430349734
375.txt,text,1707,lzo,8.916854858398438e-05,1103,0.6461628588166374
376.txt,text,1948,lzo,9.489059448242188e-05,1257,0.6452772073921971
377.txt,text,879,lzo,4.9114227294921875e-05,675,0.7679180887372014
378.txt,text,1340,lzo,7.152557373046875e-05,849,0.6335820895522388
379.txt,text,1359,lzo,7.081031799316406e-05,942,0.6931567328918322
380.txt,text,1425,lzo,8.0108642578125e-05,980,0.6877192982456141
381.txt,text,1370,lzo,7.128715515136719e-05,957,0.6985401459854015
382.txt,text,1807,lzo,8.96453857421875e-05,1105,0.6115107913669064
383.txt,text,1825,lzo,9.059906005859375e-05,1206,0.6608219178082192
384.txt,text,2010,lzo,9.703636169433594e-05,1251,0.6223880597014926
385.txt,text,1118,lzo,5.6743621826171875e-05,792,0.7084078711985689
386.txt,text,1933,lzo,9.584426879882812e-05,1207,0.6244180031039834
387.txt,text,2086,lzo,9.989738464355469e-05,1340,0.6423777564717162
