filename,type,original_size(byte),algorithm,time_cost(s),compressed_size(byte),ratio
5089.jpg,image,4539,huffman,0.0012440681457519531,5064,1.11566424322538
5090.jpg,image,23611,huffman,0.0015077590942382812,24370,1.0321460336283936
5091.jpg,image,14562,huffman,0.0013158321380615234,15331,1.0528086801263563
5092.jpg,image,35075,huffman,0.001718282699584961,35837,1.0217248752672843
5093.jpg,image,27317,huffman,0.001943349838256836,28070,1.027565252406926
5094.jpg,image,13734,huffman,0.001491546630859375,14499,1.0557011795543905
5095.jpg,image,26026,huffman,0.0015540122985839844,26702,1.025974025974026
5096.jpg,image,32435,huffman,0.0016074180603027344,33183,1.023061507630646
5097.jpg,image,12419,huffman,0.001369476318359375,12959,1.0434817618165715
5098.jpg,image,57428,huffman,0.001911163330078125,58173,1.0129727658981682
5099.jpg,image,24745,huffman,0.0015099048614501953,25505,1.0307132754091737
5100.jpg,image,20084,huffman,0.0014393329620361328,20838,1.0375423222465645
5101.jpg,image,40836,huffman,0.0018262863159179688,41580,1.0182192183367618
5102.jpg,image,33309,huffman,0.0019927024841308594,34077,1.0230568314869855
5103.jpg,image,10486,huffman,0.001348733901977539,11255,1.0733358764066374
5104.jpg,image,18696,huffman,0.0013954639434814453,19460,1.0408643560119812
5105.jpg,image,14197,huffman,0.00136566162109375,14957,1.0535324364302316
5106.jpg,image,8861,huffman,0.00125885009765625,9554,1.0782078772147614
5107.jpg,image,14208,huffman,0.0013031959533691406,14974,1.0539132882882882
5108.jpg,image,13118,huffman,0.0013468265533447266,13880,1.0580881231895105
5109.jpg,image,15531,huffman,0.0013916492462158203,16267,1.0473890927821776
5110.jpg,image,24349,huffman,0.0014772415161132812,25106,1.0310895724670417
5111.jpg,image,14734,huffman,0.0015017986297607422,15450,1.0485950861951947
5112.jpg,image,29487,huffman,0.0016582012176513672,30246,1.0257401566792146
5113.jpg,image,26520,huffman,0.0015177726745605469,27274,1.0284313725490195
5114.jpg,image,29942,huffman,0.0015971660614013672,30694,1.0251152227640103
5115.jpg,image,26307,huffman,0.0015518665313720703,27080,1.0293838141939409
5116.jpg,image,11923,huffman,0.0013308525085449219,12681,1.0635746037071208
5117.jpg,image,5601,huffman,0.0012593269348144531,5633,1.0057132654883056
5118.jpg,image,25244,huffman,0.0015337467193603516,25994,1.029710030106164
5119.jpg,image,24375,huffman,0.0014758110046386719,25098,1.0296615384615384
5120.jpg,image,44576,huffman,0.0017795562744140625,45335,1.0170270997846376
5121.jpg,image,28966,huffman,0.0015869140625,29717,1.025926948836567
5122.jpg,image,8756,huffman,0.0012917518615722656,9530,1.0883965280950205
5123.jpg,image,14875,huffman,0.0013396739959716797,15643,1.0516302521008403
5124.jpg,image,10096,huffman,0.0012929439544677734,10767,1.066461965134707
5125.jpg,image,34658,huffman,0.0017011165618896484,35370,1.020543597437821
5126.jpg,image,8693,huffman,0.0012600421905517578,9475,1.0899574370182905
5127.jpg,image,16802,huffman,0.0013303756713867188,17393,1.0351743840019045
5128.jpg,image,27444,huffman,0.0015423297882080078,28199,1.0275105669727445
5129.jpg,image,20256,huffman,0.0014271736145019531,21020,1.0377172195892574
5130.jpg,image,25744,huffman,0.0014646053314208984,26509,1.0297156619018024
5131.jpg,image,20362,huffman,0.0014948844909667969,21119,1.037177094587958
5132.jpg,image,16015,huffman,0.0013551712036132812,16782,1.047892600686856
5133.jpg,image,19469,huffman,0.001428365707397461,20234,1.0392932353998665
5134.jpg,image,19928,huffman,0.0014247894287109375,20684,1.0379365716579687
5135.jpg,image,13971,huffman,0.0013427734375,14730,1.0543268198410993
5136.jpg,image,13874,huffman,0.0013227462768554688,14623,1.0539858728557012
5137.jpg,image,23120,huffman,0.0014796257019042969,23876,1.0326989619377163
5138.jpg,image,73171,huffman,0.0022516250610351562,73905,1.0100312965519127
5139.jpg,image,53987,huffman,0.0018427371978759766,54738,1.0139107562931817
5140.jpg,image,43107,huffman,0.0017499923706054688,43865,1.0175841510659522
5141.jpg,image,42636,huffman,0.0017292499542236328,43383,1.0175204052913032
5142.jpg,image,21116,huffman,0.0014069080352783203,21881,1.036228452358401
5143.jpg,image,33225,huffman,0.001585245132446289,33975,1.0225733634311513
5144.jpg,image,12443,huffman,0.0013320446014404297,13127,1.0549706662380456
5145.jpg,image,29430,huffman,0.0015163421630859375,30185,1.0256540944614339
5146.jpg,image,34079,huffman,0.0015683174133300781,34843,1.0224184981953697
5147.jpg,image,30234,huffman,0.0015785694122314453,30949,1.0236488721307138
5148.jpg,image,20129,huffman,0.0014271736145019531,20781,1.0323910775498037
5149.jpg,image,14974,huffman,0.001341104507446289,15743,1.051355683184186
5150.jpg,image,17988,huffman,0.0014233589172363281,18755,1.0426395374694242
5151.jpg,image,23532,huffman,0.001474142074584961,24297,1.032508924018358
5152.jpg,image,11483,huffman,0.0013434886932373047,12139,1.0571279282417487
5153.jpg,image,15580,huffman,0.00138092041015625,16327,1.0479460847240052
5154.jpg,image,24611,huffman,0.0014879703521728516,25375,1.0310430295396367
5155.jpg,image,14252,huffman,0.0013384819030761719,14986,1.0515015436429975
5156.jpg,image,26088,huffman,0.0015344619750976562,26852,1.0292854952468569
5157.jpg,image,21784,huffman,0.001445770263671875,22517,1.0336485493940506
5158.jpg,image,17243,huffman,0.001443624496459961,18005,1.0441918459664792
5159.jpg,image,11197,huffman,0.0013775825500488281,11829,1.0564436902741805
5160.jpg,image,23065,huffman,0.0014681816101074219,23809,1.032256665944071
5161.jpg,image,35786,huffman,0.0016262531280517578,36545,1.0212094115017045
5162.jpg,image,20481,huffman,0.0015635490417480469,21238,1.0369610858844782
5163.jpg,image,22507,huffman,0.001722574234008789,23272,1.033989425512063
5164.jpg,image,36567,huffman,0.0016982555389404297,37323,1.0206743785380261
5165.jpg,image,23507,huffman,0.0014464855194091797,24255,1.031820308844174
5166.jpg,image,28718,huffman,0.0015854835510253906,29489,1.0268472734870115
5167.jpg,image,21316,huffman,0.002385377883911133,22074,1.0355601426158754
5168.jpg,image,35067,huffman,0.0016789436340332031,35819,1.021444663073545
5169.jpg,image,13823,huffman,0.001405954360961914,14552,1.052738189973233
5170.jpg,image,22457,huffman,0.0016181468963623047,23178,1.0321058021997596
5171.jpg,image,18249,huffman,0.0014371871948242188,18993,1.0407693572250534
